sha,date,event,feature,line
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,ResourceQuotaScopeSelectors,"+	ResourceQuotaScopeSelectors featuregate.Feature = "ResourceQuotaScopeSelectors""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,CSIBlockVolume,"-	CSIBlockVolume utilfeature.Feature = "CSIBlockVolume""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,CSIBlockVolume,"+	CSIBlockVolume featuregate.Feature = "CSIBlockVolume""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,CSIInlineVolume,"-	CSIInlineVolume utilfeature.Feature = "CSIInlineVolume""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,CSIInlineVolume,"+	CSIInlineVolume featuregate.Feature = "CSIInlineVolume""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,RuntimeClass,"-	RuntimeClass utilfeature.Feature = "RuntimeClass""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,RuntimeClass,"+	RuntimeClass featuregate.Feature = "RuntimeClass""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,NodeLease,"-	NodeLease utilfeature.Feature = "NodeLease""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,NodeLease,"+	NodeLease featuregate.Feature = "NodeLease""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,SCTPSupport,"-	SCTPSupport utilfeature.Feature = "SCTPSupport""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,SCTPSupport,"+	SCTPSupport featuregate.Feature = "SCTPSupport""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,VolumeSnapshotDataSource,"-	VolumeSnapshotDataSource utilfeature.Feature = "VolumeSnapshotDataSource""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,VolumeSnapshotDataSource,"+	VolumeSnapshotDataSource featuregate.Feature = "VolumeSnapshotDataSource""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,ProcMountType,"-	ProcMountType utilfeature.Feature = "ProcMountType""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,ProcMountType,"+	ProcMountType featuregate.Feature = "ProcMountType""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,TTLAfterFinished,"-	TTLAfterFinished utilfeature.Feature = "TTLAfterFinished""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,TTLAfterFinished,"+	TTLAfterFinished featuregate.Feature = "TTLAfterFinished""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,KubeletPodResources,"-	KubeletPodResources utilfeature.Feature = "KubeletPodResources""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,KubeletPodResources,"+	KubeletPodResources featuregate.Feature = "KubeletPodResources""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,CSIMigration,"-	CSIMigration utilfeature.Feature = "CSIMigration""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,CSIMigration,"+	CSIMigration featuregate.Feature = "CSIMigration""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,CSIMigrationGCE,"-	CSIMigrationGCE utilfeature.Feature = "CSIMigrationGCE""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,CSIMigrationGCE,"+	CSIMigrationGCE featuregate.Feature = "CSIMigrationGCE""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,CSIMigrationAWS,"-	CSIMigrationAWS utilfeature.Feature = "CSIMigrationAWS""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,CSIMigrationAWS,"+	CSIMigrationAWS featuregate.Feature = "CSIMigrationAWS""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,SupportNodePidsLimit,"-	SupportNodePidsLimit utilfeature.Feature = "SupportNodePidsLimit""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,SupportNodePidsLimit,"+	SupportNodePidsLimit featuregate.Feature = "SupportNodePidsLimit""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,WindowsGMSA,"-	WindowsGMSA utilfeature.Feature = "WindowsGMSA""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,WindowsGMSA,"+	WindowsGMSA featuregate.Feature = "WindowsGMSA""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,CSIMigrationOpenStack,"-	CSIMigrationOpenStack utilfeature.Feature = "CSIMigrationOpenStack""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,CSIMigrationOpenStack,"+	CSIMigrationOpenStack featuregate.Feature = "CSIMigrationOpenStack""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,GCERegionalPersistentDisk,"-	deprecatedGCERegionalPersistentDisk utilfeature.Feature = "GCERegionalPersistentDisk""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,GCERegionalPersistentDisk,"+	deprecatedGCERegionalPersistentDisk featuregate.Feature = "GCERegionalPersistentDisk""
33522a7b76f376770c398827d73223d8ba11189d,2019-05-07,added,GCERegionalPersistentDisk,"+	deprecatedGCERegionalPersistentDisk utilfeature.Feature = "GCERegionalPersistentDisk""
4ec7d2305d8c022fe7870d0e8f53c27045e84b96,2018-08-14,added,CSIInlineVolume,"+	CSIInlineVolume utilfeature.Feature = "CSIInlineVolume""
63eb25eb4b7c3e5b462b69a5a4626a9836b5b95d,2019-02-11,added,ExpandCSIVolumes,"+	ExpandCSIVolumes utilfeature.Feature = "ExpandCSIVolumes""
3090b63414dba76f1c2e89b2b952c10aa99910db,2019-02-07,added,CSIMigrationOpenStack,"+	CSIMigrationOpenStack utilfeature.Feature = "CSIMigrationOpenStack""
32c0af42e663550e427144da834ab58ac1846f77,2019-02-28,removed,MountPropagation,"-	MountPropagation utilfeature.Feature = "MountPropagation""
2597a1d97ef4d8f54b1ca661453e32794b756909,2019-02-01,added,SupportNodePidsLimit,"+	SupportNodePidsLimit utilfeature.Feature = "SupportNodePidsLimit""
3f5675880d29b203d577149a257fa5fa0f2b5397,2019-02-04,added,WindowsGMSA,"+	WindowsGMSA utilfeature.Feature = "WindowsGMSA""
8be7963797f46a44aa914318e7cd4f462941944c,2019-01-31,removed,GCERegionalPersistentDisk,"-	GCERegionalPersistentDisk utilfeature.Feature = "GCERegionalPersistentDisk""
384fce6bb184334f58dc25caaf42712772c5fafb,2019-01-17,added,CSIMigration,"+	CSIMigration utilfeature.Feature = "CSIMigration""
384fce6bb184334f58dc25caaf42712772c5fafb,2019-01-17,added,CSIMigrationGCE,"+	CSIMigrationGCE utilfeature.Feature = "CSIMigrationGCE""
384fce6bb184334f58dc25caaf42712772c5fafb,2019-01-17,added,CSIMigrationAWS,"+	CSIMigrationAWS utilfeature.Feature = "CSIMigrationAWS""
1081e919e35a9a4d842331e0c8ae93217f42afc0,2018-09-29,removed,EnableEquivalenceClassCache,"-	EnableEquivalenceClassCache utilfeature.Feature = "EnableEquivalenceClassCache""
288667f436bca9a579fcd4626e8017c4d9d86e89,2018-11-13,added,KubeletPodResources,"+	KubeletPodResources utilfeature.Feature = "KubeletPodResources""
f4ff26679f5d6d60fd449dba7e4e2b505c49c944,2018-11-02,added,BoundServiceAccountTokenVolume,"+	BoundServiceAccountTokenVolume utilfeature.Feature = "BoundServiceAccountTokenVolume""
4ca39ef0edfcbf4361754fcae2a426009f8e2053,2018-09-07,removed,CSISkipAttach,"-	CSISkipAttach utilfeature.Feature = "CSISkipAttach""
4ca39ef0edfcbf4361754fcae2a426009f8e2053,2018-09-07,removed,CSIPodInfo,"-	CSIPodInfo utilfeature.Feature = "CSIPodInfo""
94d649b5904bac29fcea9269ce98753604be1258,2018-09-06,removed,CSICRDAutoInstall,"-	CSICRDAutoInstall utilfeature.Feature = "CSICRDAutoInstall""
94d649b5904bac29fcea9269ce98753604be1258,2018-09-06,added,CSIDriverRegistry,"+	CSIDriverRegistry utilfeature.Feature = "CSIDriverRegistry""
94d649b5904bac29fcea9269ce98753604be1258,2018-09-06,added,CSINodeInfo,"+	CSINodeInfo utilfeature.Feature = "CSINodeInfo""
db94508ae761a33491eb35ab0d0ee93cafc22af4,2018-08-28,added,CSIPodInfo,"+	CSIPodInfo utilfeature.Feature = "CSIPodInfo""
21adce370e0a2534d76777fbc59f4e2beb6e4d32,2018-08-28,added,CSISkipAttach,"+	CSISkipAttach utilfeature.Feature = "CSISkipAttach""
209b32684ea76c5a49ebc68b9990746bbd42c414,2018-07-24,added,TTLAfterFinished,"+	TTLAfterFinished utilfeature.Feature = "TTLAfterFinished""
247bad23f02bd238df9d349b2253eba591f8fb0a,2018-08-31,removed,CSICrdAutoInstall,"-	CSICrdAutoInstall utilfeature.Feature = "CSICrdAutoInstall""
247bad23f02bd238df9d349b2253eba591f8fb0a,2018-08-31,added,CSICRDAutoInstall,"+	CSICRDAutoInstall utilfeature.Feature = "CSICRDAutoInstall""
588d2808b77d11f235b6eba5c21bcaa89a2f7804,2018-05-04,added,CustomCPUCFSQuotaPeriod,"+	CPUCFSQuotaPeriod utilfeature.Feature = "CustomCPUCFSQuotaPeriod""
fdeb895d25f21ad67ed4db488879532d40aae16e,2018-08-27,added,CSICrdAutoInstall,"+	CSICrdAutoInstall utilfeature.Feature = "CSICrdAutoInstall""
30dcca623369572558389d920b3cdf2fbe227338,2018-03-20,added,ProcMountType,"+	ProcMountType utilfeature.Feature = "ProcMountType""
b4a57f6855711d8a60146e6300a363a585eccc5d,2018-08-15,removed,DynamicProvisioningScheduling,"-	DynamicProvisioningScheduling utilfeature.Feature = "DynamicProvisioningScheduling""
2a442db800b72595e25ad54c4c7d55c1112f17ed,2018-08-20,added,VolumeSnapshotDataSource,"+	VolumeSnapshotDataSource utilfeature.Feature = "VolumeSnapshotDataSource""
e309bd3abf5d76866ea9dfc96433a0a9559c96c8,2018-08-28,removed,ServiceProxyAllowExternalIPs,"-	ServiceProxyAllowExternalIPs utilfeature.Feature = "ServiceProxyAllowExternalIPs""
e309bd3abf5d76866ea9dfc96433a0a9559c96c8,2018-08-28,removed,ReadOnlyAPIDataVolumes,"-	ReadOnlyAPIDataVolumes utilfeature.Feature = "ReadOnlyAPIDataVolumes""
e466bdc67e90a6c612e28e7227a63a097ca1890c,2018-08-25,added,SCTPSupport,"+	SCTPSupport utilfeature.Feature = "SCTPSupport""
1b7d06e025fef842a4323d786ad80507f509dcd2,2018-06-21,added,NodeLease,"+	NodeLease utilfeature.Feature = "NodeLease""
7f64bb649b617dbe1eeb33486c02c512e07cf9e0,2018-08-22,added,RuntimeClass,"+	RuntimeClass utilfeature.Feature = "RuntimeClass""
6729add11c61352029012e5bbf276d8a495d0be9,2018-03-21,added,Sysctls,"+	Sysctls utilfeature.Feature = "Sysctls""
5044a3d12cd8a7c01045651646d6a76864661027,2018-05-09,added,CSIBlockVolume,"+	CSIBlockVolume utilfeature.Feature = "CSIBlockVolume""
3cfe6412c70ad1c658cb37013d2300f1707fd290,2017-12-22,added,ResourceQuotaScopeSelectors,"+	ResourceQuotaScopeSelectors utilfeature.Feature = "ResourceQuotaScopeSelectors""
792f03b1d248eab2b7b5f90c13b4554f7b2ed7a8,2018-05-18,added,PodReadinessGates,"+	PodReadinessGates utilfeature.Feature = "PodReadinessGates""
45fb31ec073c311eefbac9f5ed6f5e41bff83201,2018-05-23,added,AttachVolumeLimit,"+	AttachVolumeLimit utilfeature.Feature = "AttachVolumeLimit""
f2eeb087e99e5aca34ba33010e97d9a91e642542,2018-06-01,added,KubeletPluginsWatcher,"+	KubeletPluginsWatcher utilfeature.Feature = "KubeletPluginsWatcher""
179e5d7006ffd57d31c8f9828c9661cefe2c515e,2018-05-31,removed,ExpandPersistentVolumesFSWithoutUnmounting,"-	ExpandPersistentVolumesFSWithoutUnmounting utilfeature.Feature = "ExpandPersistentVolumesFSWithoutUnmounting""
179e5d7006ffd57d31c8f9828c9661cefe2c515e,2018-05-31,added,ExpandInUsePersistentVolumes,"+	ExpandInUsePersistentVolumes utilfeature.Feature = "ExpandInUsePersistentVolumes""
ca12c733239e8de8a5d20c0588d87b420075c614,2018-04-28,added,ExpandPersistentVolumesFSWithoutUnmounting,"+	ExpandPersistentVolumesFSWithoutUnmounting utilfeature.Feature = "ExpandPersistentVolumesFSWithoutUnmounting""
fd39d8277c83c34b3c0a855dd532ddeafd3d4bf6,2018-05-14,added,TokenRequestProjection,"+	TokenRequestProjection utilfeature.Feature = "TokenRequestProjection""
b2d4426f093f092153030ab520e82a5c5e4ec642,2017-07-21,added,VolumeSubpathEnvExpansion,"+	VolumeSubpathEnvExpansion utilfeature.Feature = "VolumeSubpathEnvExpansion""
95b530366aeea7c379c50424f58bcd2f27bed921,2018-04-09,added,DynamicProvisioningScheduling,"+	DynamicProvisioningScheduling utilfeature.Feature = "DynamicProvisioningScheduling""
9bcd986b23cbb6a8bfcf2035666c7ae150f9106d,2018-04-12,added,QOSReserved,"+	QOSReserved utilfeature.Feature = "QOSReserved""
87dda3375b6155dca7679440321836e8ea0a6871,2018-03-21,removed,Accelerators,"-	Accelerators utilfeature.Feature = "Accelerators""
ba827f82c797ead92e41ce50b3cd4a17427e81fd,2018-03-22,added,BalanceAttachedNodeVolumes,"+	BalanceAttachedNodeVolumes utilfeature.Feature = "BalanceAttachedNodeVolumes""
5adb2bad4534b25c567220a21a242d2745e6cbf0,2018-03-08,removed,NoDaemonSetScheduler,"-	NoDaemonSetScheduler utilfeature.Feature = "NoDaemonSetScheduler""
5adb2bad4534b25c567220a21a242d2745e6cbf0,2018-03-08,added,ScheduleDaemonSetPods,"+	ScheduleDaemonSetPods utilfeature.Feature = "ScheduleDaemonSetPods""
a3a1714fbad5a473409a1071e917aec3963ee8bf,2018-03-05,added,VolumeSubpath,"+	VolumeSubpath utilfeature.Feature = "VolumeSubpath""
c05e2040f329e4bf64e1287cb585957f59af984f,2018-03-05,added,VolumeSubpath,"+	VolumeSubpath utilfeature.Feature = "VolumeSubpath""
f6d97b5d2b139c593991a50064e3aa352600ca39,2018-03-05,added,VolumeSubpath,"+	VolumeSubpath utilfeature.Feature = "VolumeSubpath""
d83e4fc63b9694d0802394a53042732ac6cc1c69,2018-03-01,added,VolumeSubpath,"+	VolumeSubpath utilfeature.Feature = "VolumeSubpath""
b888415ebf0eb97b68c47222f5bca1ed79567bf7,2017-05-12,added,RunAsGroup,"+	RunAsGroup utilfeature.Feature = "RunAsGroup""
38ebc870efe9bbf8fea021aaa30f18f639abf0c6,2017-12-05,added,ReadOnlyAPIDataVolumes,"+	ReadOnlyAPIDataVolumes utilfeature.Feature = "ReadOnlyAPIDataVolumes""
44e322abb79d127f30325c05126bfb5ea20e2ff1,2017-12-05,added,ReadOnlyAPIDataVolumes,"+	ReadOnlyAPIDataVolumes utilfeature.Feature = "ReadOnlyAPIDataVolumes""
bb0f819d0bc9aceecf455ce2c8549e53d702370f,2018-02-23,added,GCERegionalPersistentDisk,"+	GCERegionalPersistentDisk utilfeature.Feature = "GCERegionalPersistentDisk""
aa8a49479ed862522e93f992a02ccefce50d47d4,2017-12-05,added,ReadOnlyAPIDataVolumes,"+	ReadOnlyAPIDataVolumes utilfeature.Feature = "ReadOnlyAPIDataVolumes""
d7b21a3358abfa922d2e4924d8f19bdd1f6e8ac0,2018-02-15,added,CRIContainerLogRotation,"+	CRIContainerLogRotation utilfeature.Feature = "CRIContainerLogRotation""
8ad1c6655bde4ca8d61c3574980cffce5ee937a5,2018-02-05,added,TokenRequest,"+	TokenRequest utilfeature.Feature = "TokenRequest""
dad0fa07b7f1da3572a8e11d4c587ff3542cf8b0,2018-02-15,removed,StorageProtection,"-	StorageProtection utilfeature.Feature = "StorageProtection""
dad0fa07b7f1da3572a8e11d4c587ff3542cf8b0,2018-02-15,added,StorageObjectInUseProtection,"+	StorageObjectInUseProtection utilfeature.Feature = "StorageObjectInUseProtection""
61b27d402456e36af836182ed868498e41974379,2018-02-09,added,NoDaemonSetScheduler,"+	NoDaemonSetScheduler utilfeature.Feature = "NoDaemonSetScheduler""
66b061dad215465d3a6d35ce1878d8a10256e716,2017-12-05,added,ReadOnlyAPIDataVolumes,"+	ReadOnlyAPIDataVolumes utilfeature.Feature = "ReadOnlyAPIDataVolumes""
2a2f88b9397a9b91cd1ce20149f8c10dcec4dbf8,2018-01-24,removed,PVCProtection,"-	PVCProtection utilfeature.Feature = "PVCProtection""
2a2f88b9397a9b91cd1ce20149f8c10dcec4dbf8,2018-01-24,added,StorageProtection,"+	StorageProtection utilfeature.Feature = "StorageProtection""
a6d0cd0f01ff9cb84efe355e9c893e9deca16cc2,2018-01-30,added,HyperVContainer,"+	HyperVContainer utilfeature.Feature = "HyperVContainer""
63c938490a141c32af909317d55999f1e3163c70,2018-01-29,removed,KubeletConfigFile,"-	KubeletConfigFile utilfeature.Feature = "KubeletConfigFile""
6f9e99f6bd07ea02a5329e54b6e0bcc9376698f5,2017-12-16,added,ServiceProxyAllowExternalIPs,"+	ServiceProxyAllowExternalIPs utilfeature.Feature = "ServiceProxyAllowExternalIPs""
e0400187c7a74cab016e75a2ef58644b05ecba88,2017-12-16,added,ServiceProxyAllowExternalIPs,"+	ServiceProxyAllowExternalIPs utilfeature.Feature = "ServiceProxyAllowExternalIPs""
397e66124e20bb7cd8ed0445f3a4a1f7dfaba706,2017-12-16,added,ServiceProxyAllowExternalIPs,"+	ServiceProxyAllowExternalIPs utilfeature.Feature = "ServiceProxyAllowExternalIPs""
dcb9b4b591e8cb078d21f8cadc80603754856220,2017-12-16,added,ServiceProxyAllowExternalIPs,"+	ServiceProxyAllowExternalIPs utilfeature.Feature = "ServiceProxyAllowExternalIPs""
ecd6361ff0e8421332a50e55fcba17b823d5d338,2018-01-08,added,SupportPodPidsLimit,"+	SupportPodPidsLimit utilfeature.Feature = "SupportPodPidsLimit""
1ddd5efaa0f50bf021958e62700966cdf2703729,2018-01-10,added,PodShareProcessNamespace,"+	PodShareProcessNamespace utilfeature.Feature = "PodShareProcessNamespace""
9ab98d9f69a9bc8c0c31bd69d5932e8e61df3126,2017-12-07,removed,AllowExtTrafficLocalEndpoints,"-	ExternalTrafficLocalOnly utilfeature.Feature = "AllowExtTrafficLocalEndpoints""
19fc7742bbe0e82bb8f10c64144d620ebdf74032,2017-11-30,removed,SupportIPVSProxyMode,"-	SupportIPVSProxyMode utilfeature.Feature = "SupportIPVSProxyMode""
19fc7742bbe0e82bb8f10c64144d620ebdf74032,2017-11-30,added,SupportIPVSProxyMode,"+	SupportIPVSProxyMode utilfeature.Feature = "SupportIPVSProxyMode""
b5710019994985a830c4efdb96ac9fde75dcddae,2017-11-15,added,ResourceLimitsPriorityFunction,"+	ResourceLimitsPriorityFunction utilfeature.Feature = "ResourceLimitsPriorityFunction""
a258269cf8147ff1b0aed135adc92df85ffcd8de,2017-11-22,added,PVCProtection,"+	PVCProtection utilfeature.Feature = "PVCProtection""
ddb5b638321f9d74c9971a4ca633dcfc38194e03,2017-11-14,added,CustomPodDNS,"+	CustomPodDNS utilfeature.Feature = "CustomPodDNS""
36f30bc68953a61beb18e5bdb41942e6b0993b9f,2017-08-09,added,BlockVolume,"+	BlockVolume utilfeature.Feature = "BlockVolume""
af0c2bda94a65807c9c7aaa2d59f07fb62b8eea6,2017-10-24,added,CSIPersistentVolume,"+	CSIPersistentVolume utilfeature.Feature = "CSIPersistentVolume""
b60bd37114ae5733d29e90a79f010d3b9f824949,2017-10-04,added,VolumeScheduling,"+	VolumeScheduling utilfeature.Feature = "VolumeScheduling""
f177c1fd463d083915133ca54baa4cfe4093ade6,2017-11-10,added,MountContainers,"+	MountContainers utilfeature.Feature = "MountContainers""
a87ad170c60a90e9232460078608b351d0fdc279,2017-10-26,added,ServiceNodeExclusion,"+	ServiceNodeExclusion utilfeature.Feature = "ServiceNodeExclusion""
a71f757148b48c608afbb538f5ed192c2e0a928b,2017-10-26,added,ServiceNodeExclusion,"+	ServiceNodeExclusion utilfeature.Feature = "ServiceNodeExclusion""
afd8045ed744fa711f9758f534cd319aa839b9e4,2017-08-17,added,HugePages,"+	HugePages utilfeature.Feature = "HugePages""
ec706216e60653fec82bfb12dc4e2d01577d7899,2017-09-01,added,CPUManager,"+	CPUManager utilfeature.Feature = "CPUManager""
e78d4331501d26c0fb4cb22514a6ba70296d7e34,2017-09-04,added,ExpandPersistentVolumes,"+	ExpandPersistentVolumes utilfeature.Feature = "ExpandPersistentVolumes""
2db8af96e23cbe015eaedcb17f66a13c52a48622,2017-09-01,added,MountPropagation,"+	MountPropagation utilfeature.Feature = "MountPropagation""
7a8ad491ef8e9025cd8038cd587f1f14608fab8e,2017-08-18,added,DevicePlugins,"+	DevicePlugins utilfeature.Feature = "DevicePlugins""
8d2832021ad049eee6f184315a10f3abe18036f9,2017-09-01,removed,CPUManager,"-	CPUManager utilfeature.Feature = "CPUManager""
12cce2df5e76ead9bed870f92cb3f6e7d6063dd3,2017-08-22,removed,DynamicVolumeProvisioning,"-	DynamicVolumeProvisioning utilfeature.Feature = "DynamicVolumeProvisioning""
0e25cbd6a082d82ed337d46f45b2dc870f03f475,2017-08-25,added,KubeletConfigFile,"+	KubeletConfigFile utilfeature.Feature = "KubeletConfigFile""
5dee682796627b38a53b26eabae247dcb3629cb4,2017-08-25,added,CPUManager,"+	CPUManager utilfeature.Feature = "CPUManager""
5ed2b44ca7d4f446533d89e2fb70bf2e4ff3ee79,2017-07-25,added,SupportIPVSProxyMode,"+	SupportIPVSProxyMode utilfeature.Feature = "SupportIPVSProxyMode""
ec4aa192cc2211ee54075105f96cda631217b538,2017-07-27,added,TaintNodesByCondition,"+	TaintNodesByCondition utilfeature.Feature = "TaintNodesByCondition""
0e8517875e4fddf942d29be7d38cd93e6d6c3dbd,2017-02-15,added,EnableEquivalenceClassCache,"+	EnableEquivalenceClassCache utilfeature.Feature = "EnableEquivalenceClassCache""
91f893eebe6d9d58ebc1b89dd1f0ac328c8e19bc,2017-05-09,added,PodPriority,"+	PodPriority utilfeature.Feature = "PodPriority""
4aea62694402c37f3680e7c99890588cf8399d15,2017-06-21,removed,AffinityInAnnotations,"-	AffinityInAnnotations utilfeature.Feature = "AffinityInAnnotations""
807a5f933dc3814e704c2aafdd7b4acef17b1ba4,2017-05-23,added,DebugContainers,"+	DebugContainers utilfeature.Feature = "DebugContainers""
1519bb94dc9a50534c0fc0409267b758a5e78cc8,2017-02-06,added,RotateKubeletClientCertificate,"+	RotateKubeletClientCertificate utilfeature.Feature = "RotateKubeletClientCertificate""
85f030c2aad00c54d498646e4151e7fad930c7c3,2017-05-25,added,LocalStorageCapacityIsolation,"+	LocalStorageCapacityIsolation utilfeature.Feature = "LocalStorageCapacityIsolation""
4c22e6bc6a2be95a05077ef95e67a4ead9f3f3d2,2017-02-17,added,RotateKubeletServerCertificate,"+	RotateKubeletServerCertificate utilfeature.Feature = "RotateKubeletServerCertificate""
d848be195fe5241090a68f809a69c099809178a1,2017-04-17,added,PersistentLocalVolumes,"+	PersistentLocalVolumes utilfeature.Feature = "PersistentLocalVolumes""
7bc86ec19d74c3b5645f47639b57138bf74f46a0,2017-05-05,added,MyFeature,"+	// MyFeature utilfeature.Feature = "MyFeature""
48d784272eccc2a59505ed9ece590d04143fec7f,2017-03-08,added,TaintBasedEvictions,"+	TaintBasedEvictions utilfeature.Feature = "TaintBasedEvictions""
69acb02394a2ccd7e98a221fe5974ba9fca97344,2017-02-26,added,Accelerators,"+	Accelerators utilfeature.Feature = "Accelerators""
3de7195cf88334d714ed38d9e12715062aa095c0,2017-02-09,added,AffinityInAnnotations,"+	AffinityInAnnotations utilfeature.Feature = "AffinityInAnnotations""
c967ab7b99b02c01ece60bf971e908961a5b52e6,2017-01-28,added,ExperimentalCriticalPodAnnotation,"+	ExperimentalCriticalPodAnnotation utilfeature.Feature = "ExperimentalCriticalPodAnnotation""
a6b2ebb50cc33ae4bc7624047e560ea99a665004,2017-01-20,added,AppArmor,"+	AppArmor utilfeature.Feature = "AppArmor""
a6b2ebb50cc33ae4bc7624047e560ea99a665004,2017-01-20,added,AllowExtTrafficLocalEndpoints,"+	ExternalTrafficLocalOnly utilfeature.Feature = "AllowExtTrafficLocalEndpoints""
a6b2ebb50cc33ae4bc7624047e560ea99a665004,2017-01-20,added,DynamicVolumeProvisioning,"+	DynamicVolumeProvisioning utilfeature.Feature = "DynamicVolumeProvisioning""
a6b2ebb50cc33ae4bc7624047e560ea99a665004,2017-01-20,added,DynamicKubeletConfig,"+	DynamicKubeletConfig utilfeature.Feature = "DynamicKubeletConfig""
a6b2ebb50cc33ae4bc7624047e560ea99a665004,2017-01-20,added,ExperimentalHostUserNamespaceDefaulting,"+	ExperimentalHostUserNamespaceDefaultingGate utilfeature.Feature = "ExperimentalHostUserNamespaceDefaulting""
