project	toggle	date
gitlab	container_scanning_for_registry_pipeline	
gitlab	mention_gitlabduo_in_mr_comment	
gitlab	20210915205206_default_delete_value_stream	
gitlab	click_plan_indicator_on_group_overview_page	
gitlab	click_enroll_gitlab_university_in_get_started	
gitlab	visit_authentication_credentials_inventory	
gitlab	20210915205129_default_copy_npm_install_command	
gitlab	click_extension_link_on_duo_core_banner	
gitlab	user_feedback_gitlab_duo_query_in_data_explorer_helpful	
gitlab	g_project_management_epic_blocked_added	
gitlab	click_standards_adherence_item_details	
gitlab	202108302307_profiles_controller_search_audit_event	
gitlab	render_duo_chat_callout	
gitlab	duo_enterprise_trial_registration_success	
gitlab	delete_admin_custom_role	
gitlab	analytics_dashboard_viewed	
gitlab	202108302307_api__releases_delete_release	
gitlab	select_project_template_laravel	
gitlab	project_management_users_unchecking_epic_task	
gitlab	20210915205049_default_toggle_list	
gitlab	render_groups_new	
gitlab	collect_dast_scan_version_metrics_from_pipeline	
gitlab	g_project_management_epic_blocking_added	
gitlab	click_dismiss_button_on_duo_core_banner	
gitlab	insights_merge_request_chart_item_clicked	
gitlab	g_project_management_users_removing_epic_emoji	
gitlab	enforce_approval_policies_with_package_exceptions_in_project	
gitlab	user_created_custom_dashboard	
gitlab	create_project	
gitlab	20230627202806_value_stream_dashboard_click_metrics_drilldown	
gitlab	click_violations_report_item	
gitlab	202108302307_api__dependencies_view_dependencies	
gitlab	20210915205120_default_copy_conan_command	
gitlab	updated_health_status	
gitlab	duo_enterprise_lead_creation_success	
gitlab	click_security_training_link	
gitlab	code_suggestions_direct_access_rate_limit_exceeded	
gitlab	g_project_management_epic_related_removed	
gitlab	20210915205214_default_click_link	
gitlab	user_edited_custom_dashboard	
gitlab	create_custom_lifecycle	
gitlab	202111020208_groups__billings_controller_hand_raise_form_canceled	
gitlab	20210915205046_default_click_button	
gitlab	bypass_approvals_for_mr_approval_policy_when_policy_is_evaluated	
gitlab	g_project_management_epic_blocking_removed	
gitlab	click_summarize_code_changes	
gitlab	duo_pro_trial_registration_failure	
gitlab	agent_platform_session_created	
gitlab	click_purchase_seats_button_group_duo_usage_page	
gitlab	1655280562_i_search_paid	
gitlab	project_management_users_checking_epic_task	
gitlab	track_mr_creation_from_vr	
gitlab	google_oauth2_sso	
gitlab	20210915205215_default_display_badge	
gitlab	check_policy_scope_for_security_policy	
gitlab	skip_secret_push_protection	
gitlab	updated_dates	
gitlab	track_ci_build_minutes_with_runner_type	
gitlab	view_admin_code_suggestions_pageload	
gitlab	lead_creation_failure	
gitlab	20210915205205_default_submit_form	
gitlab	click_learn_ssh_in_command_line_instructions_modal	
gitlab	user_feedback_gitlab_duo_query_in_data_explorer_wrong	
gitlab	20210915205048_default_click_button	
gitlab	autocomplete	
gitlab	render_duo_enterprise_lead_page	
gitlab	g_project_management_users_awarding_epic_emoji	
gitlab	resolve_vulnerability	
gitlab	click_duo_try_walkthrough_in_get_started	
gitlab	duo_enterprise_lead_creation_failure	
gitlab	20210915205137_packages_delete_package	
gitlab	select_project_template_express	
gitlab	post_comment_duo_code_review_on_diff	
gitlab	user_visited_dashboard	
gitlab	202108302307_projects__audit_events_controller_search_audit_event	
gitlab	g_project_management_epic_issue_moved_from_project	
gitlab	delete_custom_status_in_group_settings	
gitlab	click_command_line_instructions_in_get_started	
gitlab	user_viewed_instrumentation_directions	
gitlab	request_review_duo_code_review_on_mr_by_author	
gitlab	geo_secondary_git_op_action	
gitlab	toggle_standards_adherence_report_version	
gitlab	view_metrics_details_page	
gitlab	render_duo_pro_trial_page	
gitlab	1652263097_groups__audit_events__index_click_streams_tab	
gitlab	g_project_management_users_setting_epic_confidential	
gitlab	cvs_on_sbom_change	
gitlab	view_admin_custom_roles_create_page	
gitlab	detected_repeated_high_comment_temperature	
gitlab	export_pdf_security_dashboard	
gitlab	click_video_link_trial_active	
gitlab	track_mr_creation_from_vr_in_mr_request	
gitlab	20210915205123_default_copy_maven_command	
gitlab	202108302307_groups__audit_events_controller_search_audit_event	
gitlab	error_answer	
gitlab	create_ai_catalog_item	
gitlab	g_project_management_epic_created	
gitlab	requested_comment_temperature	
gitlab	cleanup_stuck_agent_platform_session	
gitlab	render_popover	
gitlab	sync_csp_configuration	
gitlab	request_duo_chat_response	
gitlab	view_tracing_page	
gitlab	i_quickactions_q	
gitlab	delete_custom_lifecycle	
gitlab	g_project_management_epic_destroyed	
gitlab	g_project_management_users_setting_epic_visible	
gitlab	create_pages_extra_deployment	
gitlab	20210915205217_default_click_button	
gitlab	execute_llm_method	
gitlab	process_gitlab_duo_slash_command	
gitlab	click_see_upgrade_options_link_on_trial_widget	
gitlab	ci_repository_xray_artifact_created	
gitlab	dismiss_duo_chat_callout	
gitlab	manually_create_vulnerability	
gitlab	roadmap_tab_click	
gitlab	update_custom_status_in_group_settings	
gitlab	g_project_management_issue_health_status_changed	
gitlab	sent_instructions	
gitlab	20210915205133_default_copy_nuget_install_command	
gitlab	visit_security_dashboard	
gitlab	duo_pro_lead_creation_failure	
gitlab	track_invite_registration_error	
gitlab	g_project_management_users_creating_epic_notes	
gitlab	click_learn_more_in_duo_agent_platform_widget_in_sidebar	
gitlab	click_gitlab_duo_tab_on_usage_quotas	
gitlab	copy_command_in_command_line_instructions_modal	
gitlab	user_viewed_builtin_dashboard	
gitlab	click_duo_extension_download_link_in_get_started	
gitlab	20210915205134_default_copy_nuget_setup_command	
gitlab	20210915205222_default_click_edit_button	
gitlab	click_duo_enterprise_trial_billing_page	
gitlab	20210915205219_default_filter	
gitlab	dependency_proxy_packages_maven_file_pulled_from_cache	
gitlab	visit_security_center	
gitlab	i_quickactions_status	
gitlab	insights_chart_item_clicked	
gitlab	successfully_submitted_form	
gitlab	20210915205047_default_click_button	
gitlab	202108302307_api__releases_get_releases	
gitlab	create_trial	
gitlab	sent_phone_verification_code	
gitlab	click_documentation_link_duo_pro_trial_active	
gitlab	view_group_security_inventory	
gitlab	20210915205144_default_activate_form_input	
gitlab	g_project_management_epic_closed	
gitlab	duo_pro_trial_registration_success	
gitlab	collect_dast_scan_page_metrics_from_pipeline	
gitlab	default_answer	
gitlab	user_submitted_gitlab_duo_query_from_data_explorer	
gitlab	20210915205211_default_click_button	
gitlab	visit_vulnerability_report	
gitlab	g_project_management_users_setting_epic_start_date_as_fixed	
gitlab	collect_dast_scan_run_metrics_from_pipeline	
gitlab	click_learn_git_in_command_line_instructions_modal	
gitlab	202108302307_project_operations_tracing_external_url_populated	
gitlab	1655281116_i_search_advanced	
gitlab	render_root_cause_analysis	
gitlab	g_project_management_users_updating_fixed_epic_due_date	
gitlab	duo_pro_lead_creation_success	
gitlab	click_purchase_seats_button_group_duo_pro_home_page	
gitlab	create_ci_secret	
gitlab	20210915205216_default_popover_shown	
gitlab	tokens_per_user_request_prompt	
gitlab	202108302307_survey_responses_controller_submit_response	
gitlab	tokens_per_user_request_response	
gitlab	ai_response_time	
gitlab	view_new_group_action	
gitlab	20210915205223_default_click_button	
gitlab	click_report_tab	
gitlab	202108302307_groups_controller_invite_members	
gitlab	enforce_scheduled_scan_execution_policy_in_project	
gitlab	g_sscs_compliance_control_status_fail_to_pass	
gitlab	20230808111529_Gitlab__Llm__Completions__Chat_process_gitlab_duo_question	
gitlab	track_started_workspaces	
gitlab	delete_ai_catalog_item_consumer	
gitlab	click_tab_in_command_line_instructions_modal	
gitlab	render_duo_agent_platform_widget_in_sidebar	
gitlab	request_ask_help	
gitlab	devfile_validate_result	
gitlab	vulnerability_no_longer_detected_on_default_branch	
gitlab	create_ai_self_hosted_model	
gitlab	click_ai_summarize_notes_button	
gitlab	pageview	
gitlab	track_trial_registration_error	
gitlab	render_ai_summarize_notes_button	
gitlab	g_project_management_epic_cross_referenced	
gitlab	view_runner_fleet_dashboard_pageload	
gitlab	20210915205122_default_copy_maven_xml	
gitlab	g_sscs_compliance_control_status_pass_to_fail	
gitlab	view_tracing_details_page	
gitlab	1651052499_groups__analytics__cycle_analytics_controller_g_analytics_valuestream	
gitlab	g_project_management_users_setting_epic_start_date_as_inherited	
gitlab	leaked_token_unable_to_be_revoked_after_vulnerability_report_is_ingested	
gitlab	render_duo_core_banner	
gitlab	click_documentation_link_duo_enterprise_trial_active	
gitlab	react_thumbs_down_on_duo_code_review_comment	
gitlab	create_custom_status_in_group_settings	
gitlab	attach_work_item_type_to_custom_lifecycle	
gitlab	file_validation	
gitlab	20210915205218_default_click_button	
gitlab	code_suggestions_connection_details_rate_limit_exceeded	
gitlab	select_project_template_dotnetcore	
gitlab	user_feedback_gitlab_duo_query_in_data_explorer_unhelpful	
gitlab	click_documentation_link_ultimate_trial_active	
gitlab	click_learn_how_link_duo_chat_callout	
gitlab	forced_high_temperature_commenting	
gitlab	tokens_per_embedding	
gitlab	updated_color	
gitlab	view_project_security_attributes	
gitlab	disable_gitlab_duo_pro_for_seat	
gitlab	view_ai_catalog_item_index	
gitlab	check_multiple_approval_actions_for_approval_policy	
gitlab	user_created_custom_visualization	
gitlab	client_error	
gitlab	change_status_checks	
gitlab	code_suggestions_rate_limit_exceeded	
gitlab	change_merge_request_approvals	
gitlab	enforce_scan_execution_policy_in_project	
gitlab	delete_ai_catalog_item	
gitlab	render_summarize_code_changes	
gitlab	called_vulnerability_api	
gitlab	collect_dast_scan_runner_metrics_from_pipeline	
gitlab	20210915205201_subscriptions_toggle_button	
gitlab	generate_id_token_for_secrets_manager_authentication	
gitlab	202111020208_groups__billings_controller_hand_raise_submit_form_failed	
gitlab	click_learn_more_link_on_trial_widget	
gitlab	called_dependency_api	
gitlab	track_subscription_registration_error	
gitlab	click_ssh_key_setup_in_command_line_instructions_modal	
gitlab	g_project_management_issue_iteration_changed	
gitlab	202108302307_groups__analytics__coverage_reports_controller_download_code_coverage_csv	
gitlab	global_scan	
gitlab	click_export	
gitlab	request_review_duo_code_review_on_mr_by_non_author	
gitlab	create_secrets_aws_secrets_manager	
gitlab	20210915205212_default_click_button	
gitlab	create_workspace_result	
gitlab	202108302307_api__releases_create_release	
gitlab	202111020208_groups__billings_controller_hand_raise_submit_form_succeeded	
gitlab	retry_duo_workflow_execution	
gitlab	enable_ci_secrets_manager_for_project	
gitlab	user_perform_visit	
gitlab	select_button	
gitlab	activate_namespace_statistics_adjustment_service	
gitlab	filter_dependency_list_by_version	
gitlab	g_project_management_issue_changed_epic	
gitlab	visit_standards_adherence	
gitlab	collect_dast_scan_ff_form_hashing_metrics_from_pipeline	
gitlab	agent_platform_session_started	
gitlab	user_viewed_custom_dashboard	
gitlab	create_group_import	
gitlab	start_duo_workflow_execution	
gitlab	view_logs_page	
gitlab	view_admin_custom_roles_edit_page	
gitlab	20210915205132_default_copy_yarn_setup_command	
gitlab	find_nothing_to_review_duo_code_review_on_mr	
gitlab	click_add_seats_button_group_duo_usage_page	
gitlab	user_viewed_dashboard	
gitlab	20210915205221_default_change_health_status	
gitlab	render_trial_page	
gitlab	g_project_management_users_updating_epic_descriptions	
gitlab	20210915205220_default_click_navigation	
gitlab	change_work_item_status_value	
gitlab	change_work_item_custom_field_value	
gitlab	20210915205136_default_copy_pypi_setup_command	
gitlab	create_secrets_gitlab_secrets_manager	
gitlab	click_documentation_link_trial_active	
gitlab	create_group	
gitlab	visit_dependency_list	
gitlab	create_admin_custom_role	
gitlab	view_value_stream_analytics	
gitlab	user_viewed_dashboard_designer	
gitlab	20210915205130_default_copy_npm_setup_command	
gitlab	g_project_management_users_setting_epic_due_date_as_inherited	
gitlab	react_thumbs_up_on_duo_code_review_comment	
gitlab	dependency_proxy_packages_maven_file_pulled_from_external	
gitlab	g_project_management_issue_added_to_epic	
gitlab	detected_high_comment_temperature	
gitlab	20210915205210_default_popover_shown	
gitlab	20210915205043_default_click_button	
gitlab	update_ai_catalog_item	
gitlab	user_viewed_cluster_configuration	
gitlab	open_reviewer_sidebar_panel_in_mr	
gitlab	click_cta_link_on_duo_core_banner	
gitlab	click_full_report_license_compliance	
gitlab	export_runner_usage_by_project_as_csv	
gitlab	telesign_sms_delivery_failed	
gitlab	update_ai_catalog_item_consumer	
gitlab	view_group_duo_usage_pageload	
gitlab	view_metrics_page	
gitlab	create_compliance_framework	
gitlab	20210915205138_packages_request_delete_package	
gitlab	202111020208_groups__billings_controller_hand_raise_form_viewed	
gitlab	20210915205135_default_copy_pip_install_command	
gitlab	collect_dast_scan_w3c_metrics_from_pipeline	
gitlab	autoresolve_vulnerability_in_project_after_pipeline_run_if_policy_is_set	
gitlab	bulk_disable_gitlab_duo_pro_for_seats	
gitlab	update_custom_role	
gitlab	delete_custom_role	
gitlab	update_custom_lifecycle	
gitlab	index	
gitlab	license_scanning_scan	
gitlab	render_registration_page	
gitlab	trigger_scan_execution_policy_by_branch_type	
gitlab	click_request_in_duo_agent_platform_widget_in_sidebar	
gitlab	excluded_files_from_duo_code_review	
gitlab	g_project_management_users_epic_issue_added_from_epic	
gitlab	render_lead_page	
gitlab	track_free_registration_error	
gitlab	use_get_group_enterprise_users_api	
gitlab	exclude_anonymised_users	
gitlab	20210915205104_default_click_path_navigation	
gitlab	click_marketing_link_group_duo_usage_page	
gitlab	20210915205121_default_copy_conan_setup_command	
gitlab	20210915205044_default_click_card	
gitlab	code_suggestion_accepted_in_ide	
gitlab	20210915205209_default_click_toggle_swimlanes_button	
gitlab	collect_dast_scan_crawl_metrics_from_pipeline	
gitlab	create_secrets_google_cloud	
gitlab	unblock_approval_rule_using_scan_execution_policy	
