kubernetes	ServiceAccountTokenPodNodeInfo	code/kubernetes/pkg/features/kube_features.go
kubernetes	ServiceTrafficDistribution	code/kubernetes/pkg/features/kube_features.go
kubernetes	SidecarContainers	code/kubernetes/pkg/features/kube_features.go
kubernetes	StorageCapacityScoring	code/kubernetes/pkg/features/kube_features.go
kubernetes	StorageNamespaceIndex	code/kubernetes/pkg/features/kube_features.go
kubernetes	StorageVersionMigrator	code/kubernetes/pkg/features/kube_features.go
kubernetes	StreamingCollectionEncodingToJSON	code/kubernetes/pkg/features/kube_features.go
kubernetes	StreamingCollectionEncodingToProtobuf	code/kubernetes/pkg/features/kube_features.go
kubernetes	StrictIPCIDRValidation	code/kubernetes/pkg/features/kube_features.go
kubernetes	SupplementalGroupsPolicy	code/kubernetes/pkg/features/kube_features.go
kubernetes	TopologyAwareHints	code/kubernetes/pkg/features/kube_features.go
kubernetes	TopologyManagerPolicyAlphaOptions	code/kubernetes/pkg/features/kube_features.go
kubernetes	TopologyManagerPolicyBetaOptions	code/kubernetes/pkg/features/kube_features.go
kubernetes	TopologyManagerPolicyOptions	code/kubernetes/pkg/features/kube_features.go
kubernetes	TranslateStreamCloseWebsocketRequests	code/kubernetes/pkg/features/kube_features.go
kubernetes	UnknownVersionInteroperabilityProxy	code/kubernetes/pkg/features/kube_features.go
kubernetes	UserNamespacesPodSecurityStandards	code/kubernetes/pkg/features/kube_features.go
kubernetes	UserNamespacesSupport	code/kubernetes/pkg/features/kube_features.go
kubernetes	VolumeAttributesClass	code/kubernetes/pkg/features/kube_features.go
kubernetes	WinDSR	code/kubernetes/pkg/features/kube_features.go
kubernetes	WinOverlay	code/kubernetes/pkg/features/kube_features.go
kubernetes	WindowsCPUAndMemoryAffinity	code/kubernetes/pkg/features/kube_features.go
kubernetes	WindowsGracefulNodeShutdown	code/kubernetes/pkg/features/kube_features.go
kubernetes	WindowsHostNetwork	code/kubernetes/pkg/features/kube_features.go
